EmployeeID,FirstName,LastName,Gender,Department,JobTitle,Salary,HireDate,PerformanceScore,ManagerID,Location,Email
915,Adam,Hanson,Male,HR,Recruiter,113032.2,2022-08-11,Poor,38.0,New York,adam.hanson@example.com
916,Margaret,Rocha,Male,Engineering,Data Engineer,141199.91,2016-04-09,Below Average,62.0,Boston,margaret.rocha@example.com
917,Aimee,Knapp,Female,Sales,Sales Manager,67857.39,2018-08-11,Average,45.0,Seattle,aimee.knapp@example.com
918,Timothy,White,Female,Engineering,Data Engineer,140776.43,2012-09-26,Poor,27.0,San Francisco,timothy.white@example.com
919,Christopher,Perez,Other,Finance,Accountant,67876.32,2016-09-02,Average,36.0,San Francisco,christopher.perez@example.com
920,Samantha,Martin,Other,Finance,Payroll Specialist,123478.25,2013-07-01,Poor,45.0,Chicago,samantha.martin@example.com
921,Pamela,Patton,Male,Finance,Payroll Specialist,50287.15,2019-04-07,Average,82.0,Austin,pamela.patton@example.com
922,Amanda,Wallace,Male,IT,IT Support Specialist,62015.72,2021-12-11,Below Average,12.0,Seattle,amanda.wallace@example.com
923,Angela,Lowe,Other,Finance,Financial Analyst,101827.06,2023-05-06,Poor,19.0,Boston,angela.lowe@example.com
924,Cameron,Stevens,Other,HR,HR Manager,133005.4,2022-10-09,Below Average,70.0,New York,cameron.stevens@example.com
925,Kayla,French,Male,HR,HR Coordinator,75176.68,2022-04-02,Average,31.0,New York,kayla.french@example.com
926,James,Hinton,Other,Engineering,Software Engineer,65642.58,2022-03-24,Average,1.0,Austin,james.hinton@example.com
927,Vincent,Rice,Other,HR,HR Manager,66255.89,2014-01-25,Poor,46.0,Austin,vincent.rice@example.com
928,Emily,Schmidt,Male,HR,Recruiter,141118.61,2020-05-06,Good,70.0,Chicago,emily.schmidt@example.com
929,Nathan,Walker,Male,Engineering,Data Engineer,97547.01,2015-02-26,Below Average,18.0,Austin,nathan.walker@example.com
930,Austin,Kelley,Other,IT,System Administrator,75445.79,2023-04-11,Average,10.0,New York,austin.kelley@example.com
931,Kathleen,Nicholson,Other,Finance,Financial Analyst,79480.08,2011-06-18,Average,78.0,Boston,kathleen.nicholson@example.com
932,Kelsey,Castro,Female,Marketing,Marketing Manager,52925.0,2018-01-09,Average,8.0,Austin,kelsey.castro@example.com
933,Kelly,Stewart,Male,HR,HR Manager,73818.8,2016-08-17,Good,91.0,Chicago,kelly.stewart@example.com
934,Nancy,Barron,Female,Engineering,Software Engineer,68734.53,2012-11-12,Below Average,13.0,Chicago,nancy.barron@example.com
935,Jessica,Miller,Female,Engineering,Data Engineer,67871.97,2018-04-13,Poor,98.0,Boston,jessica.miller@example.com
936,Kathryn,Anderson,Male,Marketing,SEO Specialist,147407.81,2021-01-10,Below Average,30.0,New York,kathryn.anderson@example.com
937,Jessica,Palmer,Female,IT,IT Support Specialist,102784.77,2015-04-03,Excellent,19.0,San Francisco,jessica.palmer@example.com
938,Pam,Caldwell,Female,IT,Network Engineer,77796.22,2014-09-23,Good,92.0,New York,pam.caldwell@example.com
939,Robert,Davis,Other,Marketing,Content Strategist,56320.18,2020-04-05,Excellent,89.0,Seattle,robert.davis@example.com
940,Deborah,Wagner,Female,Sales,Account Executive,145633.72,2022-10-11,Poor,98.0,Seattle,deborah.wagner@example.com
941,Carl,Allison,Other,IT,System Administrator,134132.02,2017-01-10,Excellent,53.0,Chicago,carl.allison@example.com
942,Peter,Porter,Female,IT,IT Support Specialist,53722.3,2020-07-14,Good,46.0,New York,peter.porter@example.com
943,James,Green,Male,HR,HR Coordinator,51667.37,2021-03-14,Good,72.0,San Francisco,james.green@example.com
944,Victor,Frank,Female,HR,HR Coordinator,142612.16,2023-01-04,Good,38.0,Seattle,victor.frank@example.com
945,John,Taylor,Male,Marketing,Marketing Manager,56818.09,2020-09-15,Good,10.0,Austin,john.taylor@example.com
946,Emily,Obrien,Female,Engineering,QA Engineer,75516.86,2019-03-10,Poor,11.0,Austin,emily.obrien@example.com
947,Daniel,Lewis,Female,Sales,Sales Manager,133970.17,2022-06-30,Poor,26.0,San Francisco,daniel.lewis@example.com
948,Shannon,Diaz,Other,Marketing,Content Strategist,94437.97,2022-05-07,Poor,65.0,Chicago,shannon.diaz@example.com
949,Cindy,Reid,Female,HR,HR Coordinator,97722.25,2018-02-16,Poor,30.0,Austin,cindy.reid@example.com
950,Nicholas,Russell,Male,Marketing,SEO Specialist,76629.55,2014-08-13,Poor,49.0,New York,nicholas.russell@example.com
951,Chris,Jackson,Male,HR,Recruiter,122253.6,2022-10-05,Below Average,15.0,Boston,chris.jackson@example.com
952,Nicholas,Gardner,Male,Engineering,Software Engineer,140157.63,2023-02-12,Good,10.0,San Francisco,nicholas.gardner@example.com
953,Holly,Kelly,Male,Finance,Accountant,56931.21,2012-08-25,Excellent,61.0,Chicago,holly.kelly@example.com
954,Julie,Horne,Female,HR,HR Coordinator,148368.96,2024-01-02,Average,51.0,Chicago,julie.horne@example.com
955,Steven,Gilbert,Female,Sales,Sales Representative,149601.33,2023-09-15,Average,27.0,New York,steven.gilbert@example.com
956,Alexander,Meyer,Female,HR,HR Coordinator,84625.39,2022-04-29,Average,81.0,Chicago,alexander.meyer@example.com
957,Daniel,Holland,Other,HR,Recruiter,145627.4,2024-01-04,Good,66.0,New York,daniel.holland@example.com
958,Darren,Singleton,Other,Finance,Financial Analyst,120305.6,2010-10-25,Good,25.0,Austin,darren.singleton@example.com
959,John,Ferguson,Other,Marketing,Content Strategist,109787.85,2023-07-23,Excellent,62.0,Boston,john.ferguson@example.com
960,James,Dixon,Other,Marketing,Marketing Manager,86237.68,2021-05-16,Below Average,89.0,San Francisco,james.dixon@example.com
961,Jessica,Fox,Female,IT,IT Support Specialist,79826.69,2011-12-21,Average,52.0,New York,jessica.fox@example.com
962,Robert,Martin,Female,Marketing,SEO Specialist,59948.14,2022-10-29,Excellent,10.0,San Francisco,robert.martin@example.com
963,Dale,Walker,Female,Marketing,Marketing Manager,83791.43,2017-01-01,Good,11.0,San Francisco,dale.walker@example.com
964,William,Carroll,Female,Finance,Payroll Specialist,132856.74,2019-06-11,Poor,49.0,Seattle,william.carroll@example.com
965,Jessica,Lawrence,Other,Marketing,SEO Specialist,62384.64,2010-09-28,Good,95.0,New York,jessica.lawrence@example.com
966,Nicole,Alvarado,Male,HR,HR Manager,133228.16,2023-04-22,Below Average,84.0,Seattle,nicole.alvarado@example.com
967,Keith,Foster,Other,Marketing,Marketing Manager,92785.58,2020-07-06,Excellent,31.0,Seattle,keith.foster@example.com
968,Michael,Johnston,Male,Marketing,Marketing Manager,50005.07,2012-09-14,Good,7.0,Austin,michael.johnston@example.com
969,Daniel,Little,Other,Engineering,DevOps Engineer,87437.49,2014-06-20,Below Average,66.0,San Francisco,daniel.little@example.com
970,Todd,Schneider,Other,Finance,Payroll Specialist,73912.32,2012-09-22,Below Average,29.0,San Francisco,todd.schneider@example.com
971,Julie,King,Female,Finance,Payroll Specialist,139379.23,2016-06-05,Below Average,2.0,Boston,julie.king@example.com
972,Joshua,Cook,Female,HR,HR Manager,108507.14,2021-02-07,Poor,41.0,New York,joshua.cook@example.com
973,James,Beck,Male,Marketing,Content Strategist,96631.39,2022-10-04,Below Average,12.0,Austin,james.beck@example.com
974,Daniel,Rodriguez,Other,Marketing,Content Strategist,118697.96,2014-10-06,Poor,26.0,Austin,daniel.rodriguez@example.com
975,Michael,Paul,Female,Marketing,SEO Specialist,145562.64,2014-08-18,Poor,1.0,New York,michael.paul@example.com
976,James,Roman,Other,Finance,Payroll Specialist,133409.14,2023-02-23,Excellent,81.0,San Francisco,james.roman@example.com
977,Katherine,Coleman,Other,Engineering,Software Engineer,115934.19,2013-08-16,Poor,12.0,Chicago,katherine.coleman@example.com
978,Matthew,Figueroa,Male,Marketing,SEO Specialist,141904.09,2010-11-14,Poor,4.0,Austin,matthew.figueroa@example.com
979,Garrett,Carey,Female,IT,Network Engineer,69185.02,2011-10-10,Excellent,68.0,New York,garrett.carey@example.com
980,Alex,Roberts,Female,Sales,Sales Manager,61323.33,2014-11-03,Poor,98.0,Seattle,alex.roberts@example.com
981,William,Collins,Male,Engineering,QA Engineer,105478.74,2015-07-19,Good,85.0,Boston,william.collins@example.com
982,Robert,Ayala,Female,Engineering,Data Engineer,147820.44,2013-11-26,Average,22.0,Seattle,robert.ayala@example.com
983,Christopher,Smith,Female,Finance,Payroll Specialist,124710.34,2021-04-17,Good,37.0,San Francisco,christopher.smith@example.com
984,Kim,Hughes,Male,Finance,Payroll Specialist,130053.93,2020-04-13,Average,26.0,New York,kim.hughes@example.com
985,Edward,Bartlett,Other,HR,Recruiter,114417.03,2012-09-10,Good,26.0,Seattle,edward.bartlett@example.com
986,Duane,Gutierrez,Male,Finance,Financial Analyst,144151.44,2013-10-18,Below Average,99.0,Boston,duane.gutierrez@example.com
987,Reginald,Garcia,Other,HR,HR Coordinator,63390.19,2020-01-16,Poor,60.0,San Francisco,reginald.garcia@example.com
988,Kimberly,Smith,Other,HR,HR Manager,132704.64,2019-03-09,Excellent,30.0,Seattle,kimberly.smith@example.com
989,Jason,Smith,Male,Marketing,Content Strategist,132125.77,2014-08-21,Poor,96.0,Boston,jason.smith@example.com
990,Steven,Crawford,Male,Engineering,Software Engineer,136719.09,2020-06-20,Average,7.0,Austin,steven.crawford@example.com
991,Robin,Cobb,Male,Finance,Financial Analyst,71577.1,2011-10-06,Poor,27.0,Boston,robin.cobb@example.com
992,Kimberly,Edwards,Other,HR,HR Coordinator,123054.63,2014-01-01,Good,86.0,Seattle,kimberly.edwards@example.com
993,Melissa,Turner,Male,Sales,Sales Manager,79424.96,2016-02-11,Good,35.0,Boston,melissa.turner@example.com
994,Steven,Johnson,Male,IT,Network Engineer,103442.11,2014-08-08,Excellent,23.0,Chicago,steven.johnson@example.com
995,Terri,West,Female,IT,Network Engineer,70284.69,2022-04-17,Poor,33.0,Seattle,terri.west@example.com
996,Joseph,Armstrong,Male,Marketing,Content Strategist,58256.67,2015-05-13,Good,11.0,Chicago,joseph.armstrong@example.com
997,Alfred,Gordon,Female,Sales,Account Executive,59357.48,2020-09-27,Average,19.0,New York,alfred.gordon@example.com
998,Stacey,Bailey,Male,IT,Network Engineer,77039.42,2020-06-26,Average,45.0,Seattle,stacey.bailey@example.com
999,Henry,White,Female,Sales,Sales Manager,63078.2,2014-02-06,Poor,92.0,Austin,henry.white@example.com
1000,Rodney,Berry,Female,Sales,Sales Representative,76768.5,2023-09-29,Below Average,69.0,Boston,rodney.berry@example.com
